"","serial","GPS_date_YYYY.MM.DD","GPS_utc_HH.MM.SS","GPS_YYYY.MM.DD_HH.MM.SS","lat","lon","hdop","fix","cog","speed","alt","data_voltage","solar_charge","solar_current","nsats","vdop","geo","activity","inactivity","temperature","time_to_fix","Name"
"431",89460800120136630272,"2022-07-22","21:59:40","2022-07-22 21:59:40",46.983177,-123.974716,1.26,3,356,0.27,29,4.1,5.57,9,8,1.63,NA,0,NA,26,7,665
"432",89460800120136630272,"2022-07-22","21:44:26","2022-07-22 21:44:26",46.983086,-123.974617,1.03,3,0,0.72,80,4.07,5.6,12,8,1.23,NA,0,NA,27,8,665
"433",89460800120136630272,"2022-07-22","21:29:11","2022-07-22 21:29:11",46.982975,-123.974632,2.16,3,0,0.43,77,4.08,5.7,15,6,2.82,NA,0,NA,28,6,665
"434",89460800120136630272,"2022-07-22","21:13:58","2022-07-22 21:13:58",46.98291,-123.974541,1.79,3,0,0.81,67,4.08,5.72,17,8,2.1,NA,0,NA,27,7,665
"435",89460800120136630272,"2022-07-22","20:58:44","2022-07-22 20:58:44",46.982803,-123.974701,1.56,3,0,0.3,66,4.07,5.72,15,7,1.95,NA,0,NA,26,7,665
"436",89460800120136630272,"2022-07-22","20:43:30","2022-07-22 20:43:30",46.983002,-123.974609,1.21,3,1,0.19,42,4.05,5.72,15,7,2.02,NA,0,NA,25,12,665
"437",89460800120136630272,"2022-07-22","20:28:11","2022-07-22 20:28:11",46.982841,-123.974632,1.13,3,15,0.49,63,4.04,5.73,13,8,2.04,NA,15,NA,23,13,665
"438",89460800120136630272,"2022-07-21","21:45:58","2022-07-21 21:45:58",46.982517,-123.974724,1.78,3,15,1.17,161,4.17,5.71,47,6,1.82,NA,0,NA,43,10,665
"439",89460800120136630272,"2022-07-21","21:30:40","2022-07-21 21:30:40",46.982094,-123.975349,1.76,3,14,2.4,201,4.15,5.62,44,6,1.52,NA,0,NA,44,9,665
"440",89460800120136630272,"2022-07-21","21:15:23","2022-07-21 21:15:23",46.981861,-123.975288,2,3,0,0.77,201,4.17,5.63,34,7,2.08,NA,0,NA,43,7,665
"441",89460800120136630272,"2022-07-21","21:00:08","2022-07-21 21:00:08",46.982037,-123.97525,1.76,3,15,0.85,152,4.16,5.64,44,6,1.95,NA,0,NA,41,6,665
"442",89460800120136630272,"2022-07-21","20:44:54","2022-07-21 20:44:54",46.98288,-123.974899,1.63,3,27,0.77,94,4.16,5.59,35,6,2.23,NA,0,NA,40,8,665
"443",89460800120136630272,"2022-07-21","20:29:38","2022-07-21 20:29:38",46.982971,-123.9748,1.18,3,15,0.77,101,4.16,5.74,37,7,2.56,NA,0,NA,38,6,665
"444",89460800120136630272,"2022-07-21","20:14:24","2022-07-21 20:14:24",46.982861,-123.974838,1.56,3,0,0.2,78,4.14,5.63,26,6,3.4,NA,0,NA,37,7,665
"445",89460800120136630272,"2022-07-21","19:59:09","2022-07-21 19:59:09",46.98275,-123.974754,1.47,3,4,6.03,58,4.15,5.63,28,6,3.45,NA,0,NA,36,8,665
"446",89460800120136630272,"2022-07-21","19:43:53","2022-07-21 19:43:53",46.982536,-123.974762,2.08,3,354,3.35,73,4.15,5.66,23,5,3,NA,0,NA,34,9,665
"447",89460800120136630272,"2022-07-21","19:28:34","2022-07-21 19:28:34",46.98254,-123.974785,1.95,3,8,0.44,81,4.17,5.65,19,6,2.43,NA,0,NA,31,11,665
"448",89460800120136630272,"2022-07-21","19:13:15","2022-07-21 19:13:15",46.982487,-123.974892,1.87,3,0,0.33,87,4.16,5.63,14,5,2.72,NA,0,NA,28,7,665
"449",89460800120136630272,"2022-07-21","18:58:00","2022-07-21 18:58:00",46.982491,-123.974747,1.75,3,351,1.08,97,4.16,5.59,13,5,2.58,NA,0,NA,28,9,665
"450",89460800120136630272,"2022-07-21","18:42:43","2022-07-21 18:42:43",46.982468,-123.975037,1.64,3,0,0.31,126,4.15,5.64,12,5,2.19,NA,0,NA,27,6,665
"451",89460800120136630272,"2022-07-21","18:27:59","2022-07-21 18:27:59",46.982803,-123.97509,3.89,3,0,0.94,78,4.15,5.57,11,4,3.97,NA,269,NA,29,31,665
"452",89460800120136630272,"2022-07-18","12:18:52","2022-07-18 12:18:52",46.982666,-123.974113,1.24,3,0,0.85,126,4.15,0.26,0,7,1.71,NA,0,NA,21,79,665
"453",89460800120136630272,"2022-07-15","12:15:41","2022-07-15 12:15:41",46.982944,-123.974693,1.67,3,0,0.98,92,4.15,0.18,0,6,1.91,NA,0,NA,21,83,665
"454",89460800120136630272,"2022-07-11","17:01:40","2022-07-11 17:01:40",46.982887,-123.974716,2.12,3,0,0.68,128,4.15,4.58,0,5,3.41,NA,0,NA,24,86,665
"455",89460800120136630272,"2022-07-10","12:10:52","2022-07-10 12:10:52",46.983253,-123.974922,1.57,3,0,1.75,33,4.15,0.46,0,5,2.04,NA,0,NA,22,80,665
"456",89460800120136630272,"2022-07-07","04:35:45","2022-07-07 04:35:45",46.983795,-123.975174,2.27,3,0,0.92,-1,4.16,0.31,0,5,4.34,NA,2,NA,23,72,665
"457",89460800120136630272,"2022-07-06","12:08:23","2022-07-06 12:08:23",46.982948,-123.97435,1.51,3,0,0.99,157,4.15,0.33,0,7,2.11,NA,0,NA,22,117,665
"458",89460800120136630272,"2022-07-04","17:00:21","2022-07-04 17:00:21",46.983494,-123.974541,1.47,3,0,0.25,27,4.15,5.61,10,6,2.04,NA,6,NA,26,10,665
"459",89460800120136630272,"2022-07-02","03:27:42","2022-07-02 03:27:42",46.982922,-123.974815,1.52,3,0,1.25,37,4.16,4.3,0,6,2.95,NA,52,NA,16,30,665
"460",89460800120136630272,"2022-06-15","18:25:07","2022-06-15 18:25:07",34.057205,-117.824532,1.57,3,202,3.18,249,4.14,0.03,0,6,2.02,NA,316,NA,31,35,665
"461",89460800120136630272,"2022-06-15","05:38:06","2022-06-15 05:38:06",0,0,3.63,1,0,0,0,4.11,0.03,0,4,9.2,NA,331,NA,32,120,665
